id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52119892,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Near South Side,41.8634989,-87.62704269999999,Entire home/apt,204,32,0,,,655,308,0,
52408276,Rental unit in Chicago · ★4.90 · 3 bedrooms · 3 beds · 2 baths,424201074,Guirlaine,,Jefferson Park,41.97038,-87.7828,Entire home/apt,205,3,21,2023-06-11,1.22,1,320,8,R22000086344
52143861,Home in Chicago · 1 bedroom · 1 bed · 1 shared bath,418803746,Farid,,Belmont Cragin,41.92935,-87.74385,Private room,28,32,2,2021-10-25,0.10,2,338,0,
51584386,Rental unit in Chicago · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,145551824,Aaron Emisael,,Logan Square,41.9187,-87.69629,Private room,61,2,40,2023-06-09,1.79,7,105,26,
51594418,Bed and breakfast in Chicago · 3 bedrooms · 3 beds · 2 baths,340545527,Lux  Properties,,Greater Grand Crossing,41.76789,-87.6191,Private room,80,32,1,2022-03-15,0.07,4,261,0,R21000070000
52411864,Rental unit in Chicago · 2 bedrooms · 2 baths,228134254,Adina,,Near West Side,41.87501,-87.68678,Entire home/apt,353,32,1,2022-10-10,0.12,2,173,1,R21000071337
51603808,Rental unit in Chicago · ★4.63 · 1 bedroom · 2 beds · 1 bath,395285372,Julia,,West Town,41.89477,-87.66673,Entire home/apt,150,32,19,2023-05-29,3.13,2,188,19,R12000076055
52145383,Rental unit in Chicago · ★4.98 · 2 bedrooms · 3 beds · 2 baths,184591509,Beth,,Lincoln Square,41.96323,-87.69488,Entire home/apt,223,4,41,2023-06-12,3.36,1,51,41,R23000103525
52417581,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Lake View,41.94151,-87.65214,Entire home/apt,308,32,1,2022-02-18,0.06,655,364,0,
52421353,Condo in Chicago · ★4.31 · 1 bedroom · 2 beds · 1 bath,23384697,Alex,,Rogers Park,42.01137,-87.66289,Entire home/apt,106,1,32,2023-05-29,1.57,3,165,16,R17000017701
52153928,Rental unit in Chicago · ★4.80 · 1 bedroom · 2 beds · 1 bath,131630879,Olga,,Lake View,41.93366,-87.66978,Entire home/apt,60,32,5,2023-05-31,0.28,2,267,4,
52153996,Rental unit in Chicago · ★4.89 · 2 bedrooms · 2 beds · 1 bath,20820568,Betsy And John,,Rogers Park,42.00172,-87.67123,Entire home/apt,124,32,9,2023-06-01,0.46,2,74,6,
51606037,Guest suite in Chicago · ★4.44 · 1 bedroom · 2 beds · 1 shared bath,418064892,Crosstown,,South Shore,41.7679,-87.58185,Shared room,57,32,25,2023-05-14,1.37,1,290,17,R21000072006
51612870,Rental unit in Chicago · ★4.66 · 1 bedroom · 1 bath,260317952,Mike,,Hyde Park,41.79885,-87.60494,Entire home/apt,120,2,70,2023-06-02,3.33,1,58,38,R21000071059
52421674,Rental unit in Chicago · ★4.98 · 3 bedrooms · 3 beds · 1 bath,1676552,Erika,,Lincoln Park,41.92969,-87.6504,Entire home/apt,522,3,46,2023-06-11,2.40,3,314,26,R21000071300
52437311,Rental unit in Chicago · 3 bedrooms · 3 beds · 2 baths,37902487,Galina And Anar,,Near South Side,41.86276,-87.62293,Entire home/apt,100,33,0,,,1,0,0,
51619207,Townhouse in Chicago · ★5.0 · 3 bedrooms · 4 beds · 3 baths,130142205,Tony,,Lincoln Park,41.92668,-87.66653,Entire home/apt,461,1,22,2023-06-11,2.15,1,56,22,R22000086454
52159773,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.891468,-87.614749,Entire home/apt,277,32,0,,,655,280,0,
52439779,Rental unit in Chicago · ★4.71 · 2 bedrooms · 2 beds · 2 baths,5325851,Josh,,West Town,41.894903,-87.666413,Entire home/apt,148,32,7,2023-04-01,0.41,4,321,5,
52173054,Condo in Chicago · 3 bedrooms · 3 beds · 3.5 baths,7272560,Dario,,Near North Side,41.90127,-87.64665,Entire home/apt,200,180,0,,,1,365,0,
52175506,Home in Chicago · ★4.46 · 1 bedroom · 1 bed · 4 shared baths,163484540,Kartel,,Calumet Heights,41.72991,-87.57668,Shared room,29,2,13,2023-05-09,0.61,23,57,9,R21000062044
51620545,Rental unit in Chicago · ★4.89 · 2 bedrooms · 5 beds · 2 baths,375644856,Tony,,Loop,41.86985,-87.62603,Entire home/apt,317,3,103,2023-06-15,4.59,6,218,62,R22000088690
52444360,Condo in Chicago · ★4.47 · 2 bedrooms · 3 beds · 1 bath,77414650,Red Door,,Greater Grand Crossing,41.76817,-87.61906,Entire home/apt,229,2,70,2023-05-22,3.52,24,350,41,R19000046222
51622175,Loft in Chicago · 1 bedroom · 1 bed · 1 bath,22931751,Apollo,,Near West Side,41.87915,-87.64339,Entire home/apt,299,32,0,,,1,0,0,R12345678910
52453569,Townhouse in Chicago · ★4.61 · 2 bedrooms · 5 beds · 2 baths,52165552,Spotlessly,,Lake View,41.94535,-87.65923,Entire home/apt,261,2,44,2023-05-28,2.20,6,60,17,R21000063945
51632472,Rental unit in Chicago · ★4.74 · 2 bedrooms · 4 beds · 1 bath,418273985,Victor,,Bridgeport,41.84035,-87.6573,Entire home/apt,100,2,95,2023-06-17,4.38,2,31,42,R21000070317
52178410,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,119,32,0,,,655,333,0,
52466002,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,314190718,Ben,,Near North Side,41.90172,-87.62712,Entire home/apt,999,32,0,,,3,365,0,2711020
52482841,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,129,32,1,2023-05-12,0.79,655,315,1,
52494434,Home in Chicago · ★4.88 · 4 bedrooms · 4 beds · 2.5 baths,384565954,Shay,,Logan Square,41.91625,-87.6904,Entire home/apt,759,2,17,2023-05-29,1.12,2,90,11,R21000069558
52187274,Rental unit in Chicago · ★4.68 · 1 bedroom · 1 bed · 1 bath,60420333,Sarah,,Lincoln Park,41.91583,-87.63702,Entire home/apt,159,2,98,2023-06-09,4.88,1,246,60,R21000071584
51633184,Townhouse in Chicago · ★4.59 · 2 bedrooms · 3 beds · 1.5 baths,418252077,Piyush,,Lincoln Park,41.91309,-87.64282,Entire home/apt,158,1,61,2023-06-10,2.74,1,317,30,R21000068266
52504053,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.891468,-87.614749,Entire home/apt,180,32,1,2022-04-16,0.07,655,176,0,
52504308,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,,Near West Side,41.876299,-87.6537208,Entire home/apt,221,32,0,,,655,237,0,
52189452,Condo in Chicago · ★4.74 · 3 bedrooms · 4 beds · 2.5 baths,15449398,Zohra,,West Town,41.91264,-87.69831,Entire home/apt,358,3,47,2023-06-07,2.22,1,303,22,R22000088127
